id;email;type_plan;city;;;;;;;;;;
655;paciente_655@email.com;Intermediary;City_5;;;;;;;;;;
656;paciente_656@email.com;Basic;City_3;;;;;;;;;;
657;paciente_657@email.com;Complete;City_3;;;;;;;;;;
658;paciente_658@email.com;Basic;City_1;;;;;;;;;;
659;paciente_659@email.com;Basic;City_1;;;;;;;;;;
660;paciente_660@email.com;Intermediary;City_5;;;;;;;;;;
661;paciente_661@email.com;Complete;City_3;;;;;;;;;;
662;paciente_662@email.com;Basic;City_4;;;;;;;;;;
663;paciente_663@email.com;Intermediary;City_2;;;;;;;;;;
664;paciente_664@email.com;Basic;City_4;;;;;;;;;;
665;paciente_665@email.com;Intermediary;City_1;;;;;;;;;;
667;paciente_667@email.com;Complete;City_1;;;;;;;;;;
669;paciente_669@email.com;Basic;City_1;;;;;;;;;;
670;paciente_670@email.com;Complete;City_1;;;;;;;;;;
672;paciente_672@email.com;Basic;City_5;;;;;;;;;;
677;paciente_677@email.com;Basic;City_5;;;;;;;;;;
678;paciente_678@email.com;Complete;City_5;;;;;;;;;;
679;paciente_679@email.com;Complete;City_1;;;;;;;;;;
680;paciente_680@email.com;Basic;City_4;;;;;;;;;;
681;paciente_681@email.com;Intermediary;City_3;;;;;;;;;;
682;paciente_682@email.com;Basic;City_2;;;;;;;;;;
683;paciente_683@email.com;Basic;City_3;;;;;;;;;;
684;paciente_684@email.com;Intermediary;City_5;;;;;;;;;;
686;paciente_686@email.com;Basic;City_4;;;;;;;;;;
688;paciente_688@email.com;Complete;City_3;;;;;;;;;;
689;paciente_689@email.com;Complete;City_1;;;;;;;;;;
691;paciente_691@email.com;Intermediary;City_1;;;;;;;;;;
692;paciente_692@email.com;Basic;City_1;;;;;;;;;;
693;paciente_693@email.com;Intermediary;City_1;;;;;;;;;;
694;paciente_694@email.com;Basic;City_1;;;;;;;;;;
695;paciente_695@email.com;Basic;City_1;;;;;;;;;;
696;paciente_696@email.com;Complete;City_1;;;;;;;;;;
697;paciente_697@email.com;Complete;City_1;;;;;;;;;;
699;paciente_699@email.com;Basic;City_1;;;;;;;;;;
700;paciente_700@email.com;Complete;City_4;;;;;;;;;;
701;paciente_701@email.com;Complete;City_1;;;;;;;;;;
704;paciente_704@email.com;Basic;City_3;;;;;;;;;;
705;paciente_705@email.com;Basic;City_3;;;;;;;;;;
706;paciente_706@email.com;Complete;City_5;;;;;;;;;;
708;paciente_708@email.com;Intermediary;City_2;;;;;;;;;;
711;paciente_711@email.com;Intermediary;City_3;;;;;;;;;;
712;paciente_712@email.com;Basic;City_4;;;;;;;;;;
713;paciente_713@email.com;Complete;City_2;;;;;;;;;;
714;paciente_714@email.com;Intermediary;City_5;;;;;;;;;;
716;paciente_716@email.com;Complete;City_3;;;;;;;;;;
718;paciente_718@email.com;Intermediary;City_4;;;;;;;;;;
720;paciente_720@email.com;Basic;City_3;;;;;;;;;;
721;paciente_721@email.com;Basic;City_4;;;;;;;;;;
722;paciente_722@email.com;Intermediary;City_2;;;;;;;;;;
723;paciente_723@email.com;Complete;City_4;;;;;;;;;;
724;paciente_724@email.com;Basic;City_5;;;;;;;;;;
725;paciente_725@email.com;Basic;City_4;;;;;;;;;;
728;paciente_728@email.com;Basic;City_3;;;;;;;;;;
732;paciente_732@email.com;Basic;City_3;;;;;;;;;;
733;paciente_733@email.com;Basic;City_3;;;;;;;;;;
734;paciente_734@email.com;Complete;City_1;;;;;;;;;;
736;paciente_736@email.com;Basic;City_5;;;;;;;;;;
737;paciente_737@email.com;Intermediary;City_5;;;;;;;;;;
738;paciente_738@email.com;Intermediary;City_4;;;;;;;;;;
739;paciente_739@email.com;Basic;City_1;;;;;;;;;;
740;paciente_740@email.com;Complete;City_1;;;;;;;;;;
741;paciente_741@email.com;Intermediary;City_2;;;;;;;;;;
744;paciente_744@email.com;Basic;City_5;;;;;;;;;;
745;paciente_745@email.com;Complete;City_2;;;;;;;;;;
748;paciente_748@email.com;Intermediary;City_2;;;;;;;;;;
749;paciente_749@email.com;Complete;City_1;;;;;;;;;;
750;paciente_750@email.com;Basic;City_1;;;;;;;;;;
751;paciente_751@email.com;Intermediary;City_3;;;;;;;;;;
752;paciente_752@email.com;Complete;City_5;;;;;;;;;;
754;paciente_754@email.com;Complete;City_1;;;;;;;;;;
755;paciente_755@email.com;Intermediary;City_4;;;;;;;;;;
756;paciente_756@email.com;Basic;City_3;;;;;;;;;;
759;paciente_759@email.com;Intermediary;City_1;;;;;;;;;;
760;paciente_760@email.com;Complete;City_2;;;;;;;;;;
761;paciente_761@email.com;Complete;City_1;;;;;;;;;;
764;paciente_764@email.com;Basic;City_3;;;;;;;;;;
765;paciente_765@email.com;Intermediary;City_2;;;;;;;;;;
766;paciente_766@email.com;Basic;City_2;;;;;;;;;;
767;paciente_767@email.com;Intermediary;City_5;;;;;;;;;;
768;paciente_768@email.com;Basic;City_4;;;;;;;;;;
769;paciente_769@email.com;Basic;City_1;;;;;;;;;;
770;paciente_770@email.com;Intermediary;City_3;;;;;;;;;;
771;paciente_771@email.com;Complete;City_5;;;;;;;;;;
772;paciente_772@email.com;Intermediary;City_3;;;;;;;;;;
773;paciente_773@email.com;Basic;City_2;;;;;;;;;;
774;paciente_774@email.com;Intermediary;City_2;;;;;;;;;;
775;paciente_775@email.com;Intermediary;City_3;;;;;;;;;;
776;paciente_776@email.com;Basic;City_2;;;;;;;;;;
777;paciente_777@email.com;Complete;City_3;;;;;;;;;;
778;paciente_778@email.com;Basic;City_1;;;;;;;;;;
779;paciente_779@email.com;Intermediary;City_1;;;;;;;;;;
781;paciente_781@email.com;Basic;City_4;;;;;;;;;;
783;paciente_783@email.com;Intermediary;City_4;;;;;;;;;;
784;paciente_784@email.com;Complete;City_2;;;;;;;;;;
786;paciente_786@email.com;Basic;City_5;;;;;;;;;;
789;paciente_789@email.com;Basic;City_1;;;;;;;;;;
791;paciente_791@email.com;Complete;City_1;;;;;;;;;;
792;paciente_792@email.com;Intermediary;City_1;;;;;;;;;;
796;paciente_796@email.com;Intermediary;City_1;;;;;;;;;;
797;paciente_797@email.com;Complete;City_1;;;;;;;;;;
798;paciente_798@email.com;Basic;City_1;;;;;;;;;;
800;paciente_800@email.com;Complete;City_4;;;;;;;;;;
802;paciente_802@email.com;Intermediary;City_3;;;;;;;;;;
803;paciente_803@email.com;Complete;City_2;;;;;;;;;;
805;paciente_805@email.com;Basic;City_2;;;;;;;;;;
806;paciente_806@email.com;Basic;City_5;;;;;;;;;;
807;paciente_807@email.com;Complete;City_4;;;;;;;;;;
809;paciente_809@email.com;Intermediary;City_1;;;;;;;;;;
810;paciente_810@email.com;Intermediary;City_4;;;;;;;;;;
811;paciente_811@email.com;Complete;City_1;;;;;;;;;;
812;paciente_812@email.com;Basic;City_4;;;;;;;;;;
813;paciente_813@email.com;Intermediary;City_4;;;;;;;;;;
815;paciente_815@email.com;Basic;City_1;;;;;;;;;;
816;paciente_816@email.com;Complete;City_2;;;;;;;;;;
817;paciente_817@email.com;Intermediary;City_4;;;;;;;;;;
818;paciente_818@email.com;Intermediary;City_4;;;;;;;;;;
819;paciente_819@email.com;Intermediary;City_1;;;;;;;;;;
820;paciente_820@email.com;Complete;City_1;;;;;;;;;;
821;paciente_821@email.com;Intermediary;City_3;;;;;;;;;;
822;paciente_822@email.com;Intermediary;City_4;;;;;;;;;;
823;paciente_823@email.com;Intermediary;City_2;;;;;;;;;;
826;paciente_826@email.com;Intermediary;City_2;;;;;;;;;;
829;paciente_829@email.com;Complete;City_1;;;;;;;;;;
830;paciente_830@email.com;Intermediary;City_2;;;;;;;;;;
831;paciente_831@email.com;Basic;City_4;;;;;;;;;;
833;paciente_833@email.com;Complete;City_1;;;;;;;;;;
836;paciente_836@email.com;Complete;City_5;;;;;;;;;;
837;paciente_837@email.com;Complete;City_5;;;;;;;;;;
838;paciente_838@email.com;Complete;City_3;;;;;;;;;;
839;paciente_839@email.com;Intermediary;City_1;;;;;;;;;;
840;paciente_840@email.com;Complete;City_1;;;;;;;;;;
841;paciente_841@email.com;Basic;City_4;;;;;;;;;;
842;paciente_842@email.com;Intermediary;City_1;;;;;;;;;;
843;paciente_843@email.com;Intermediary;City_1;;;;;;;;;;
844;paciente_844@email.com;Basic;City_4;;;;;;;;;;
845;paciente_845@email.com;Basic;City_2;;;;;;;;;;
846;paciente_846@email.com;Basic;City_1;;;;;;;;;;
847;paciente_847@email.com;Basic;City_4;;;;;;;;;;
848;paciente_848@email.com;Intermediary;City_5;;;;;;;;;;
851;paciente_851@email.com;Basic;City_5;;;;;;;;;;
855;paciente_855@email.com;Basic;City_3;;;;;;;;;;
856;paciente_856@email.com;Intermediary;City_3;;;;;;;;;;
857;paciente_857@email.com;Basic;City_5;;;;;;;;;;
859;paciente_859@email.com;Basic;City_1;;;;;;;;;;
860;paciente_860@email.com;Basic;City_3;;;;;;;;;;
864;paciente_864@email.com;Basic;City_3;;;;;;;;;;
866;paciente_866@email.com;Complete;City_2;;;;;;;;;;
869;paciente_869@email.com;Basic;City_1;;;;;;;;;;
870;paciente_870@email.com;Complete;City_4;;;;;;;;;;
871;paciente_871@email.com;Intermediary;City_1;;;;;;;;;;
872;paciente_872@email.com;Basic;City_1;;;;;;;;;;
874;paciente_874@email.com;Basic;City_3;;;;;;;;;;
875;paciente_875@email.com;Basic;City_1;;;;;;;;;;
877;paciente_877@email.com;Complete;City_3;;;;;;;;;;
879;paciente_879@email.com;Basic;City_1;;;;;;;;;;
883;paciente_883@email.com;Complete;City_1;;;;;;;;;;
884;paciente_884@email.com;Basic;City_2;;;;;;;;;;
885;paciente_885@email.com;Basic;City_1;;;;;;;;;;
886;paciente_886@email.com;Complete;City_2;;;;;;;;;;
887;paciente_887@email.com;Basic;City_4;;;;;;;;;;
888;paciente_888@email.com;Complete;City_4;;;;;;;;;;
890;paciente_890@email.com;Basic;City_1;;;;;;;;;;
892;paciente_892@email.com;Intermediary;City_1;;;;;;;;;;
893;paciente_893@email.com;Intermediary;City_1;;;;;;;;;;
894;paciente_894@email.com;Intermediary;City_1;;;;;;;;;;
895;paciente_895@email.com;Intermediary;City_1;;;;;;;;;;
896;paciente_896@email.com;Basic;City_1;;;;;;;;;;
899;paciente_899@email.com;Intermediary;City_1;;;;;;;;;;
900;paciente_900@email.com;Intermediary;City_1;;;;;;;;;;
901;paciente_901@email.com;Complete;City_1;;;;;;;;;;
902;paciente_902@email.com;Complete;City_1;;;;;;;;;;
903;paciente_903@email.com;Intermediary;City_1;;;;;;;;;;
904;paciente_904@email.com;Intermediary;City_1;;;;;;;;;;
905;paciente_905@email.com;Basic;City_1;;;;;;;;;;
906;paciente_906@email.com;Intermediary;City_1;;;;;;;;;;
907;paciente_907@email.com;Basic;City_1;;;;;;;;;;
908;paciente_908@email.com;Intermediary;City_1;;;;;;;;;;
909;paciente_909@email.com;Basic;City_1;;;;;;;;;;
910;paciente_910@email.com;Basic;City_1;;;;;;;;;;
911;paciente_911@email.com;Intermediary;City_1;;;;;;;;;;
912;paciente_912@email.com;Complete;City_1;;;;;;;;;;
913;paciente_913@email.com;Complete;City_1;;;;;;;;;;
914;paciente_914@email.com;Intermediary;City_1;;;;;;;;;;
915;paciente_915@email.com;Basic;City_1;;;;;;;;;;
916;paciente_916@email.com;Intermediary;City_1;;;;;;;;;;
918;paciente_918@email.com;Intermediary;City_1;;;;;;;;;;
919;paciente_919@email.com;Basic;City_1;;;;;;;;;;
920;paciente_920@email.com;Basic;City_1;;;;;;;;;;
921;paciente_921@email.com;Complete;City_1;;;;;;;;;;
922;paciente_922@email.com;Intermediary;City_1;;;;;;;;;;
923;paciente_923@email.com;Intermediary;City_1;;;;;;;;;;
925;paciente_925@email.com;Basic;City_1;;;;;;;;;;
926;paciente_926@email.com;Intermediary;City_1;;;;;;;;;;
927;paciente_927@email.com;Intermediary;City_1;;;;;;;;;;
928;paciente_928@email.com;Complete;City_1;;;;;;;;;;
929;paciente_929@email.com;Intermediary;City_1;;;;;;;;;;
930;paciente_930@email.com;Complete;City_1;;;;;;;;;;
931;paciente_931@email.com;Basic;City_1;;;;;;;;;;
932;paciente_932@email.com;Basic;City_1;;;;;;;;;;
933;paciente_933@email.com;Complete;City_1;;;;;;;;;;
934;paciente_934@email.com;Basic;City_1;;;;;;;;;;
935;paciente_935@email.com;Complete;City_1;;;;;;;;;;
936;paciente_936@email.com;Intermediary;City_1;;;;;;;;;;
937;paciente_937@email.com;Basic;City_1;;;;;;;;;;
938;paciente_938@email.com;Intermediary;City_1;;;;;;;;;;
939;paciente_939@email.com;Complete;City_1;;;;;;;;;;
941;paciente_941@email.com;Complete;City_1;;;;;;;;;;
942;paciente_942@email.com;Complete;City_1;;;;;;;;;;
943;paciente_943@email.com;Basic;City_1;;;;;;;;;;
945;paciente_945@email.com;Intermediary;City_1;;;;;;;;;;
946;paciente_946@email.com;Complete;City_1;;;;;;;;;;
947;paciente_947@email.com;Basic;City_1;;;;;;;;;;
948;paciente_948@email.com;Basic;City_1;;;;;;;;;;
949;paciente_949@email.com;Complete;City_1;;;;;;;;;;
950;paciente_950@email.com;Basic;City_1;;;;;;;;;;
951;paciente_951@email.com;Intermediary;City_1;;;;;;;;;;
952;paciente_952@email.com;Basic;City_1;;;;;;;;;;
953;paciente_953@email.com;Complete;City_1;;;;;;;;;;
954;paciente_954@email.com;Basic;City_1;;;;;;;;;;
955;paciente_955@email.com;Intermediary;City_1;;;;;;;;;;
956;paciente_956@email.com;Intermediary;City_1;;;;;;;;;;
958;paciente_958@email.com;Intermediary;City_1;;;;;;;;;;
959;paciente_959@email.com;Intermediary;City_1;;;;;;;;;;
960;paciente_960@email.com;Intermediary;City_1;;;;;;;;;;
962;paciente_962@email.com;Complete;City_1;;;;;;;;;;
963;paciente_963@email.com;Complete;City_1;;;;;;;;;;
964;paciente_964@email.com;Basic;City_1;;;;;;;;;;
965;paciente_965@email.com;Complete;City_1;;;;;;;;;;
966;paciente_966@email.com;Intermediary;City_1;;;;;;;;;;
968;paciente_968@email.com;Complete;City_1;;;;;;;;;;
969;paciente_969@email.com;Intermediary;City_1;;;;;;;;;;
970;paciente_970@email.com;Basic;City_1;;;;;;;;;;
972;paciente_972@email.com;Intermediary;City_1;;;;;;;;;;
973;paciente_973@email.com;Basic;City_1;;;;;;;;;;
974;paciente_974@email.com;Basic;City_1;;;;;;;;;;
977;paciente_977@email.com;Basic;City_1;;;;;;;;;;
978;paciente_978@email.com;Complete;City_1;;;;;;;;;;
979;paciente_979@email.com;Intermediary;City_1;;;;;;;;;;
980;paciente_980@email.com;Complete;City_1;;;;;;;;;;
982;paciente_982@email.com;Basic;City_1;;;;;;;;;;
983;paciente_983@email.com;Basic;City_1;;;;;;;;;;
984;paciente_984@email.com;Intermediary;City_1;;;;;;;;;;
986;paciente_986@email.com;Intermediary;City_1;;;;;;;;;;
987;paciente_987@email.com;Intermediary;City_1;;;;;;;;;;
988;paciente_988@email.com;Intermediary;City_1;;;;;;;;;;
989;paciente_989@email.com;Basic;City_1;;;;;;;;;;
990;paciente_990@email.com;Intermediary;City_1;;;;;;;;;;
991;paciente_991@email.com;Complete;City_1;;;;;;;;;;
992;paciente_992@email.com;Basic;City_1;;;;;;;;;;
995;paciente_995@email.com;Intermediary;City_1;;;;;;;;;;
996;paciente_996@email.com;Basic;City_1;;;;;;;;;;
997;paciente_997@email.com;Intermediary;City_1;;;;;;;;;;
999;paciente_999@email.com;Basic;City_1;;;;;;;;;;
1000;paciente_1000@email.com;Complete;City_4;;;;;;;;;;
1001;paciente_1001@email.com;Complete;City_3;;;;;;;;;;
1002;paciente_1002@email.com;Complete;City_4;;;;;;;;;;
1003;paciente_1003@email.com;Intermediary;City_3;;;;;;;;;;
1004;paciente_1004@email.com;Intermediary;City_1;;;;;;;;;;
1006;paciente_1006@email.com;Basic;City_4;;;;;;;;;;
1008;paciente_1008@email.com;Intermediary;City_3;;;;;;;;;;
1010;paciente_1010@email.com;Complete;City_5;;;;;;;;;;
1011;paciente_1011@email.com;Complete;City_2;;;;;;;;;;
1013;paciente_1013@email.com;Complete;City_1;;;;;;;;;;
1014;paciente_1014@email.com;Basic;City_3;;;;;;;;;;
1015;paciente_1015@email.com;Basic;City_4;;;;;;;;;;
1017;paciente_1017@email.com;Intermediary;City_5;;;;;;;;;;
1018;paciente_1018@email.com;Basic;City_1;;;;;;;;;;
1019;paciente_1019@email.com;Basic;City_1;;;;;;;;;;
1021;paciente_1021@email.com;Intermediary;City_2;;;;;;;;;;
1022;paciente_1022@email.com;Basic;City_1;;;;;;;;;;
1023;paciente_1023@email.com;Complete;City_4;;;;;;;;;;
1024;paciente_1024@email.com;Basic;City_5;;;;;;;;;;
1026;paciente_1026@email.com;Basic;City_2;;;;;;;;;;
1027;paciente_1027@email.com;Intermediary;City_3;;;;;;;;;;
1028;paciente_1028@email.com;Basic;City_2;;;;;;;;;;
1029;paciente_1029@email.com;Intermediary;City_1;;;;;;;;;;
1031;paciente_1031@email.com;Basic;City_5;;;;;;;;;;
1032;paciente_1032@email.com;Intermediary;City_2;;;;;;;;;;
1033;paciente_1033@email.com;Intermediary;City_4;;;;;;;;;;
1034;paciente_1034@email.com;Complete;City_2;;;;;;;;;;
1035;paciente_1035@email.com;Basic;City_1;;;;;;;;;;
1036;paciente_1036@email.com;Complete;City_1;;;;;;;;;;
1037;paciente_1037@email.com;Basic;City_5;;;;;;;;;;
1038;paciente_1038@email.com;Complete;City_5;;;;;;;;;;
1039;paciente_1039@email.com;Basic;City_1;;;;;;;;;;
1040;paciente_1040@email.com;Basic;City_3;;;;;;;;;;
1041;paciente_1041@email.com;Basic;City_5;;;;;;;;;;
1042;paciente_1042@email.com;Basic;City_3;;;;;;;;;;
1043;paciente_1043@email.com;Intermediary;City_2;;;;;;;;;;
1044;paciente_1044@email.com;Basic;City_1;;;;;;;;;;
1045;paciente_1045@email.com;Basic;City_4;;;;;;;;;;
1046;paciente_1046@email.com;Intermediary;City_1;;;;;;;;;;
1047;paciente_1047@email.com;Complete;City_4;;;;;;;;;;
1048;paciente_1048@email.com;Intermediary;City_5;;;;;;;;;;
1049;paciente_1049@email.com;Complete;City_1;;;;;;;;;;
1050;paciente_1050@email.com;Basic;City_4;;;;;;;;;;
1051;paciente_1051@email.com;Basic;City_4;;;;;;;;;;
1052;paciente_1052@email.com;Basic;City_4;;;;;;;;;;
1053;paciente_1053@email.com;Basic;City_3;;;;;;;;;;
1054;paciente_1054@email.com;Basic;City_3;;;;;;;;;;
1055;paciente_1055@email.com;Basic;City_5;;;;;;;;;;
1056;paciente_1056@email.com;Basic;City_5;;;;;;;;;;
1057;paciente_1057@email.com;Basic;City_1;;;;;;;;;;
1058;paciente_1058@email.com;Basic;City_1;;;;;;;;;;
1059;paciente_1059@email.com;Basic;City_1;;;;;;;;;;
1060;paciente_1060@email.com;Intermediary;City_3;;;;;;;;;;
1062;paciente_1062@email.com;Intermediary;City_4;;;;;;;;;;
1063;paciente_1063@email.com;Complete;City_3;;;;;;;;;;
1064;paciente_1064@email.com;Basic;City_5;;;;;;;;;;
1065;paciente_1065@email.com;Basic;City_1;;;;;;;;;;
1066;paciente_1066@email.com;Intermediary;City_1;;;;;;;;;;
1067;paciente_1067@email.com;Intermediary;City_2;;;;;;;;;;
1069;paciente_1069@email.com;Intermediary;City_1;;;;;;;;;;
1070;paciente_1070@email.com;Complete;City_5;;;;;;;;;;
1071;paciente_1071@email.com;Basic;City_4;;;;;;;;;;
1073;paciente_1073@email.com;Intermediary;City_4;;;;;;;;;;
1074;paciente_1074@email.com;Complete;City_2;;;;;;;;;;
1075;paciente_1075@email.com;Basic;City_1;;;;;;;;;;
1076;paciente_1076@email.com;Intermediary;City_2;;;;;;;;;;
1077;paciente_1077@email.com;Basic;City_5;;;;;;;;;;
1078;paciente_1078@email.com;Intermediary;City_1;;;;;;;;;;
1081;paciente_1081@email.com;Complete;City_2;;;;;;;;;;
1082;paciente_1082@email.com;Basic;City_4;;;;;;;;;;
1083;paciente_1083@email.com;Complete;City_2;;;;;;;;;;
1084;paciente_1084@email.com;Intermediary;City_2;;;;;;;;;;
1085;paciente_1085@email.com;Basic;City_3;;;;;;;;;;
1086;paciente_1086@email.com;Basic;City_2;;;;;;;;;;
1087;paciente_1087@email.com;Intermediary;City_1;;;;;;;;;;
1092;paciente_1092@email.com;Basic;City_1;;;;;;;;;;
1093;paciente_1093@email.com;Basic;City_1;;;;;;;;;;
1094;paciente_1094@email.com;Basic;City_1;;;;;;;;;;
1098;paciente_1098@email.com;Complete;City_1;;;;;;;;;;
1100;paciente_1100@email.com;Intermediary;City_4;;;;;;;;;;
1101;paciente_1101@email.com;Intermediary;City_2;;;;;;;;;;
1102;paciente_1102@email.com;Basic;City_4;;;;;;;;;;
1103;paciente_1103@email.com;Intermediary;City_3;;;;;;;;;;
1104;paciente_1104@email.com;Basic;City_3;;;;;;;;;;
1106;paciente_1106@email.com;Basic;City_3;;;;;;;;;;
1107;paciente_1107@email.com;Complete;City_1;;;;;;;;;;
1109;paciente_1109@email.com;Complete;City_1;;;;;;;;;;
1110;paciente_1110@email.com;Complete;City_3;;;;;;;;;;
1111;paciente_1111@email.com;Complete;City_3;;;;;;;;;;
1112;paciente_1112@email.com;Intermediary;City_5;;;;;;;;;;
1113;paciente_1113@email.com;Intermediary;City_5;;;;;;;;;;
1115;paciente_1115@email.com;Basic;City_5;;;;;;;;;;
1116;paciente_1116@email.com;Basic;City_4;;;;;;;;;;
1118;paciente_1118@email.com;Basic;City_5;;;;;;;;;;
1119;paciente_1119@email.com;Basic;City_1;;;;;;;;;;
1120;paciente_1120@email.com;Complete;City_4;;;;;;;;;;
1121;paciente_1121@email.com;Basic;City_5;;;;;;;;;;
1122;paciente_1122@email.com;Complete;City_1;;;;;;;;;;
1123;paciente_1123@email.com;Intermediary;City_4;;;;;;;;;;
1124;paciente_1124@email.com;Basic;City_3;;;;;;;;;;
1125;paciente_1125@email.com;Basic;City_3;;;;;;;;;;
1126;paciente_1126@email.com;Basic;City_2;;;;;;;;;;
1127;paciente_1127@email.com;Basic;City_4;;;;;;;;;;
1128;paciente_1128@email.com;Basic;City_5;;;;;;;;;;
1129;paciente_1129@email.com;Basic;City_1;;;;;;;;;;
1130;paciente_1130@email.com;Basic;City_1;;;;;;;;;;
1131;paciente_1131@email.com;Complete;City_1;;;;;;;;;;
1133;paciente_1133@email.com;Intermediary;City_4;;;;;;;;;;
1134;paciente_1134@email.com;Complete;City_5;;;;;;;;;;
1135;paciente_1135@email.com;Complete;City_3;;;;;;;;;;
1136;paciente_1136@email.com;Complete;City_3;;;;;;;;;;
1137;paciente_1137@email.com;Complete;City_4;;;;;;;;;;
1138;paciente_1138@email.com;Complete;City_1;;;;;;;;;;
1141;paciente_1141@email.com;Basic;City_5;;;;;;;;;;
1143;paciente_1143@email.com;Intermediary;City_1;;;;;;;;;;
1144;paciente_1144@email.com;Basic;City_3;;;;;;;;;;
1145;paciente_1145@email.com;Basic;City_4;;;;;;;;;;
1147;paciente_1147@email.com;Intermediary;City_2;;;;;;;;;;
1148;paciente_1148@email.com;Complete;City_1;;;;;;;;;;
1150;paciente_1150@email.com;Basic;City_4;;;;;;;;;;
1152;paciente_1152@email.com;Complete;City_5;;;;;;;;;;
1158;paciente_1158@email.com;Complete;City_1;;;;;;;;;;
